,Topic,Keywords,Docs,Children,Parent,Level
64,"(64,)","([('mantle', 0.035559896379709244), ('lava', 0.01964336819946766), ('crust', 0.016934171319007874), ('isotopic', 0.013378350995481014), ('isotope', 0.012362402863800526), ('composition', 0.011515778489410877), ('melt', 0.010838479734957218), ('hotspot', 0.010669154115021229), ('geochemical', 0.010499829426407814), ('4he', 0.009145230986177921)],)","(88,)","([],)","(56,)","(8,)"
65,"(65,)","([('grass', 0.05330618470907211), ('perennial', 0.038274962455034256), ('annual', 0.028709638863801956), ('native', 0.028709638863801956), ('scarp', 0.021877262741327286), ('hinge', 0.021877262741327286), ('exotic', 0.019144313409924507), ('fold', 0.012311939150094986), ('oak', 0.010945464484393597), ('bed', 0.009578989818692207)],)","(5,)","([],)","(57,)","(8,)"
66,"(66,)","([('bioenergy', 0.014920925721526146), ('supply', 0.014920925721526146), ('no3', 0.014920925721526146), ('n-saturation', 0.012792405672371387), ('emission', 0.010663885623216629), ('deployment', 0.010663885623216629), ('n2o', 0.00853536557406187), ('chaparral', 0.00853536557406187), ('technological', 0.006406845524907112), ('whereas', 0.006406845524907112)],)","(5,)","([],)","(57,)","(8,)"
67,"(67,)","([('sediment', 0.053224824368953705), ('river', 0.03455781191587448), ('floodplain', 0.021054010838270187), ('channel', 0.01906815730035305), ('flood', 0.01747947558760643), ('ch4', 0.01589079387485981), ('fluvial', 0.013904940336942673), ('source', 0.011521917767822742), ('downstream', 0.0111247468739748), ('process', 0.010727576911449432)],)","(52,)","([],)","(59,)","(8,)"
68,"(68,)","([('water', 0.040221378207206726), ('sediment', 0.02731548249721527), ('watershed', 0.021312739700078964), ('river', 0.020112192258238792), ('streamflow', 0.01801123097538948), ('vegetation', 0.01260876189917326), ('hydrologic', 0.0120084872469306), ('stream', 0.010507801547646523), ('dry', 0.010507801547646523), ('groundwater', 0.009007115848362446)],)","(81,)","([],)","(60,)","(8,)"
69,"(69,)","([('snow', 0.04289177432656288), ('soil', 0.023277830332517624), ('moisture', 0.02249327301979065), ('vegetation', 0.015693770721554756), ('surface', 0.014386174269020557), ('algorithm', 0.014124655164778233), ('cdom', 0.013078577816486359), ('satellite', 0.013078577816486359), ('cover', 0.012555539608001709), ('observation', 0.010463385842740536)],)","(89,)","([],)","(61,)","(8,)"
70,"(70,)","([('zircon', 0.028668386861681938), ('231pa', 0.02205768972635269), ('initial', 0.01544699352234602), ('235u', 0.01324342843145132), ('excess', 0.01324342843145132), ('precision', 0.008836297318339348), ('decay', 0.0066327317617833614), ('chain', 0.0066327317617833614), ('hole', 0.0066327317617833614), ('respectively', 0.004429166205227375)],)","(1,)","([],)","(114,)","(8,)"
71,"(71,)","([('glider', 0.0460834801197052), ('velocity', 0.03785722702741623), ('method', 0.027985719963908195), ('averaged', 0.014823711477220058), ('adcp', 0.014823711477220058), ('surfacing', 0.013178461231291294), ('vertically', 0.013178461231291294), ('adcps', 0.011533210054039955), ('current', 0.011533210054039955), ('beam', 0.006597456987947226)],)","(4,)","([],)","(467,)","(8,)"
72,"(72,)","([('climate', 0.051099907606840134), ('change', 0.04716990143060684), ('lake', 0.02948487550020218), ('adaptation', 0.014747349545359612), ('record', 0.014747349545359612), ('sea', 0.01081734336912632), ('warming', 0.009834841825067997), ('rise', 0.009834841825067997), ('bay', 0.009834841825067997), ('circulation', 0.009834841825067997)],)","(26,)","([],)","(57,)","(8,)"
73,"(73,)","([('flow', 0.027012431994080544), ('bar', 0.022103313356637955), ('bed', 0.02087603323161602), ('sediment', 0.02087603323161602), ('river', 0.02087603323161602), ('channel', 0.017194192856550217), ('gravel', 0.017194192856550217), ('dam', 0.013512352481484413), ('salmon', 0.012285073287785053), ('change', 0.011057793162763119)],)","(8,)","([],)","(57,)","(8,)"
74,"(74,)","([('urban', 0.02053280547261238), ('urbana', 0.015975024551153183), ('nia', 0.01141724269837141), ('rond', 0.006859460845589638), ('land-cover', 0.006859460845589638), ('brazil', 0.004580570384860039), ('explored', 0.004580570384860039), ('amazon', 0.004580570384860039), ('amaz', 0.004580570384860039), ('apresenta', 0.004580570384860039)],)","(4,)","([],)","(166,)","(8,)"
75,"(75,)","([('bay', 0.014920925721526146), ('baffin', 0.012792405672371387), ('environment', 0.012792405672371387), ('valley', 0.010663885623216629), ('eces', 0.010663885623216629), ('gulf', 0.010663885623216629), ('deposit', 0.010663885623216629), ('incised', 0.00853536557406187), ('mexico', 0.00853536557406187), ('unusual', 0.00853536557406187)],)","(4,)","([],)","(61,)","(8,)"
76,"(76,)","([('identification', 0.013547497801482677), ('snowcloud', 0.00813931506127119), ('floor', 0.005435223691165447), ('vgf', 0.00273113208822906), ('georegistration', 0.00273113208822906), ('unsatisfactory', 0.00273113208822906), ('snowcovered', 0.00273113208822906), ('3040', 0.00273113208822906), ('viewable', 0.00273113208822906), ('snowmapping', 0.00273113208822906)],)","(1,)","([],)","(58,)","(8,)"
77,"(77,)","([('lca', 0.027810435742139816), ('theory', 0.014984716661274433), ('fusion', 0.012847096659243107), ('precision', 0.008571856655180454), ('credibility', 0.006434236187487841), ('hybrid', 0.006434236187487841), ('introduces', 0.006434236187487841), ('carlo', 0.006434236187487841), ('microstructure', 0.006434236187487841), ('supplier-specific', 0.006434236187487841)],)","(3,)","([],)","(502,)","(8,)"
78,"(78,)","([('titanite', 0.03583582490682602), ('diffusion', 0.019302573055028915), ('metamorphism', 0.019302573055028915), ('temperature', 0.016547029837965965), ('gneiss', 0.011035946197807789), ('uht', 0.009658175520598888), ('upb', 0.009658175520598888), ('exhumation', 0.009658175520598888), ('dome', 0.009658175520598888), ('crystallization', 0.008280403912067413)],)","(10,)","([],)","(56,)","(8,)"
79,"(79,)","([('specie', 0.03633645921945572), ('protected', 0.029351364821195602), ('area', 0.02376328967511654), ('mpas', 0.02376328967511654), ('spatial', 0.016778195276856422), ('fishery', 0.016778195276856422), ('profit', 0.015381176955997944), ('habitat', 0.012587139382958412), ('fishing', 0.00979310180991888), ('economic', 0.00979310180991888)],)","(8,)","([],)","(161,)","(8,)"
80,"(80,)","([('animal', 0.02177327871322632), ('nemakit-daldynian', 0.014523574151098728), ('pulse', 0.012107006274163723), ('13ccaco3', 0.009690438397228718), ('tommotian', 0.009690438397228718), ('cambrian', 0.009690438397228718), ('diversification', 0.007273869588971138), ('niche', 0.007273869588971138), ('appearance', 0.007273869588971138), ('synchroneity', 0.004857301712036133)],)","(6,)","([150],)","(52,)","(7,)"
81,"(81,)","([('simulation', 0.01804826408624649), ('volume', 0.01579504832625389), ('stochastic', 0.01579504832625389), ('stochss', 0.011288614943623543), ('ecotone', 0.011288614943623543), ('computational', 0.009035398252308369), ('propensity', 0.009035398252308369), ('dimension', 0.009035398252308369), ('discrete', 0.006782181560993195), ('molecule', 0.006782181560993195)],)","(13,)","([1044, 679],)","(692,)","(7,)"
82,"(82,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([578],)","(138,)","(7,)"
83,"(83,)","([('discontinuity', 0.019263606518507004), ('bicar', 0.01445371750742197), ('demonstrate', 0.009643828496336937), ('pttd', 0.009643828496336937), ('path', 0.009643828496336937), ('spatiotemporal', 0.007238883059471846), ('fusion', 0.004833938553929329), ('specimen', 0.004833938553929329), ('metamorphosed', 0.004833938553929329), ('garnet', 0.004833938553929329)],)","(10,)","([559, 881, 323],)","(49,)","(7,)"
84,"(84,)","([('aerosol', 0.021864965558052063), ('spall', 0.017496341839432716), ('organic', 0.015312029980123043), ('loading', 0.015312029980123043), ('fire', 0.013127717189490795), ('ash', 0.013127717189490795), ('burned', 0.008759092539548874), ('trap', 0.008759092539548874), ('wildfire', 0.008759092539548874), ('outcrop', 0.008759092539548874)],)","(8,)","([314],)","(292,)","(7,)"
85,"(85,)","([('car', 0.02424844354391098), ('passenger', 0.014558756723999977), ('gasoline', 0.014558756723999977), ('new', 0.012136334553360939), ('consumption', 0.009713912382721901), ('direct', 0.007291490212082863), ('japan', 0.007291490212082863), ('rebound', 0.007291490212082863), ('vintage', 0.007291490212082863), ('ida', 0.004869068041443825)],)","(6,)","([1067],)","(539,)","(7,)"
86,"(86,)","([('catholyte', 0.017189377918839455), ('capacitor', 0.012285133823752403), ('reduced', 0.00738088833168149), ('cycling', 0.00738088833168149), ('positive', 0.00738088833168149), ('complexation', 0.00738088833168149), ('kgdry', 0.004928765818476677), ('000', 0.004928765818476677), ('oxidized', 0.004928765818476677), ('tetrabutylammonium', 0.004928765818476677)],)","(10,)","([958, 105],)","(48,)","(7,)"
87,"(87,)","([('clogging', 0.023235302418470383), ('riverbed', 0.020914092659950256), ('monitoring', 0.013950466178357601), ('seepage', 0.009308048523962498), ('riverbank', 0.009308048523962498), ('filtration', 0.009308048523962498), ('useful', 0.006986838765442371), ('system', 0.006986838765442371), ('operation', 0.00466562993824482), ('indus', 0.00466562993824482)],)","(10,)","([780, 883],)","(99,)","(7,)"
88,"(88,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([290],)","(36,)","(5,)"
89,"(89,)","([('citation', 0.033820778131484985), ('database', 0.013541831634938717), ('must', 0.013541831634938717), ('publishing', 0.011288614943623543), ('computational', 0.009035398252308369), ('cited', 0.009035398252308369), ('take', 0.006782181560993195), ('reproducible', 0.0045289648696780205), ('interesting', 0.0045289648696780205), ('specification', 0.0045289648696780205)],)","(11,)","([328],)","(34,)","(5,)"
90,"(90,)","([('u-pb', 0.01814030297100544), ('tarim', 0.012703648768365383), ('egp', 0.012703648768365383), ('tian', 0.012703648768365383), ('craton', 0.012703648768365383), ('age', 0.012703648768365383), ('gissar', 0.012703648768365383), ('magmatism', 0.010891430079936981), ('gneiss', 0.010891430079936981), ('province', 0.010891430079936981)],)","(27,)","([98],)","(38,)","(5,)"
91,"(91,)","([('natural', 0.04409334436058998), ('pest', 0.03307551518082619), ('habitat', 0.02426125481724739), ('control', 0.02205768972635269), ('crop', 0.02205768972635269), ('enemy', 0.011039863340556622), ('agricultural', 0.0066327317617833614), ('insecticide', 0.0066327317617833614), ('biocontrol', 0.0066327317617833614), ('producer', 0.0066327317617833614)],)","(22,)","([99],)","(32,)","(5,)"
92,"(92,)","([('translational', 0.01843252032995224), ('ecology', 0.016386736184358597), ('science', 0.014340951107442379), ('ecologist', 0.014340951107442379), ('skill', 0.010249381884932518), ('fire', 0.0082035968080163), ('interdisciplinary', 0.006157811731100082), ('disciplinary', 0.006157811731100082), ('dimension', 0.006157811731100082), ('pyrogeography', 0.006157811731100082)],)","(9,)","([102],)","(39,)","(5,)"
93,"(93,)","([('streamflow', 0.021485475823283195), ('thinning', 0.005391486454755068), ('watershed-scale', 0.005391486454755068), ('ltwp', 0.005391486454755068), ('tahoe-truckee', 0.005391486454755068), ('25-', 0.002709154738113284), ('50-year', 0.002709154738113284), ('actionable', 0.002709154738113284), ('347', 0.002709154738113284), ('hydrograph', 0.002709154738113284)],)","(5,)","([96],)","(39,)","(5,)"
94,"(94,)","([('9be', 0.0168586615473032), ('10be', 0.012048772536218166), ('native', 0.009643828496336937), ('avg', 0.007238883059471846), ('south', 0.004833938553929329), ('glacierized', 0.004833938553929329), ('situ-produced', 0.004833938553929329), ('roughly', 0.004833938553929329), ('lower-relief', 0.004833938553929329), ('388', 0.002428994048386812)],)","(3,)","([616, 694],)","(217,)","(5,)"
95,"(95,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([453],)","(121,)","(5,)"
96,"(96,)","([('ss-lass', 0.020869702100753784), ('stream', 0.005236966069787741), ('metamorphic', 0.005236966069787741), ('106', 0.005236966069787741), ('split', 0.005236966069787741), ('overgrowth', 0.005236966069787741), ('single-shot', 0.005236966069787741), ('short-duration', 0.005236966069787741), ('1ϼm', 0.0026315103750675917), ('geo-', 0.0026315103750675917)],)","(5,)","([661],)","(93,)","(6,)"
97,"(97,)","([('soc', 0.02177327871322632), ('anisotropy', 0.016940142959356308), ('radial', 0.016940142959356308), ('andes', 0.012107006274163723), ('ductile', 0.009690438397228718), ('noise', 0.007273869588971138), ('ambient', 0.007273869588971138), ('reconcile', 0.004857301712036133), ('midcrust', 0.004857301712036133), ('altiplanopuna', 0.002440733602270484)],)","(6,)","([850],)","(784,)","(6,)"
98,"(98,)","([('10be', 0.024080026894807816), ('uncertainty', 0.022361252456903458), ('36cl', 0.017204929143190384), ('slip', 0.0154861556366086), ('san', 0.0154861556366086), ('saugus', 0.0154861556366086), ('26al', 0.013767381198704243), ('cosmogenic', 0.01204860769212246), ('fan', 0.010329833254218102), ('andreas', 0.008611058816313744)],)","(27,)","([465, 603],)","(90,)","(6,)"
99,"(99,)","([('china', 0.03371874988079071), ('emission', 0.027400434017181396), ('footprint', 0.018976012244820595), ('wwtps', 0.016869906336069107), ('mercury', 0.016869906336069107), ('gray', 0.012657695449888706), ('actor', 0.010551589541137218), ('driver', 0.006339377723634243), ('reduction', 0.006339377723634243), ('western', 0.006339377723634243)],)","(22,)","([681, 87],)","(91,)","(6,)"
100,"(100,)","([('1dd', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(1,)","([238],)","(704,)","(6,)"
101,"(101,)","([('sif', 0.05035548657178879), ('biome', 0.01889641582965851), ('class', 0.016799144446849823), ('mean', 0.012604601681232452), ('oco-2', 0.012604601681232452), ('integrated', 0.010507330298423767), ('satellite-measured', 0.008410058915615082), ('caatinga', 0.006312787067145109), ('thus', 0.006312787067145109), ('tcan', 0.006312787067145109)],)","(2,)","([339],)","(272,)","(6,)"
102,"(102,)","([('shell', 0.020625317469239235), ('microstructure', 0.01687866449356079), ('microstructures', 0.015005339868366718), ('cambrian', 0.015005339868366718), ('mollusc', 0.013132013380527496), ('middle', 0.011258687824010849), ('many', 0.007512036710977554), ('gowers', 0.007512036710977554), ('formation', 0.007512036710977554), ('hyoliths', 0.007512036710977554)],)","(9,)","([199, 115],)","(92,)","(6,)"
103,"(103,)","([('noise', 0.03806987404823303), ('gps', 0.02016517147421837), ('time', 0.017927084118127823), ('white', 0.017927084118127823), ('coordinate', 0.015688996762037277), ('flicker', 0.015688996762037277), ('series', 0.015688996762037277), ('thresholding', 0.0067366440780460835), ('wavelet', 0.0067366440780460835), ('reliability', 0.0044985562562942505)],)","(11,)","([303],)","(970,)","(6,)"
104,"(104,)","([('emission', 0.03620387613773346), ('carbon', 0.023175692185759544), ('footprint', 0.018832964822649956), ('wwtps', 0.015937812626361847), ('co2', 0.013042660430073738), ('wastewater', 0.011595084331929684), ('energy', 0.011595084331929684), ('global', 0.011595084331929684), ('electricity', 0.011595084331929684), ('iron', 0.01014750823378563)],)","(9,)","([],)","(57,)","(8,)"
105,"(105,)","([('energy', 0.023987427353858948), ('electrolyte', 0.014664162881672382), ('density', 0.013332268223166466), ('redox', 0.013332268223166466), ('electrode', 0.013332268223166466), ('electrochemical', 0.01200037356466055), ('device', 0.01200037356466055), ('storage', 0.010668477974832058), ('cell', 0.010668477974832058), ('power', 0.010668477974832058)],)","(7,)","([],)","(86,)","(8,)"
106,"(106,)","([('area', 0.02192365936934948), ('period', 0.016447309404611588), ('burned', 0.014621858485043049), ('fire', 0.014621858485043049), ('time-series', 0.014621858485043049), ('available', 0.010970957577228546), ('landsat', 0.010970957577228546), ('snow-covered', 0.010970957577228546), ('july', 0.009145506657660007), ('record', 0.009145506657660007)],)","(2,)","([],)","(56,)","(8,)"
107,"(107,)","([('gpp', 0.023660093545913696), ('phenology', 0.013156168162822723), ('physiology', 0.013156168162822723), ('gppmax', 0.007904204539954662), ('gsend', 0.005278222728520632), ('smipp', 0.005278222728520632), ('gsstart', 0.005278222728520632), ('mid-latitudes', 0.0026522413827478886), ('ameriflux', 0.0026522413827478886), ('paid', 0.0026522413827478886)],)","(2,)","([],)","(61,)","(8,)"
