,Topic,Keywords,Docs,Children,Parent,Level
67,"(67,)","([('monazite', 0.026478439569473267), ('ca-tims', 0.012048772536218166), ('tims', 0.009643828496336937), ('madagascar', 0.009643828496336937), ('osumilite', 0.007238883059471846), ('yielded', 0.007238883059471846), ('dissolution', 0.007238883059471846), ('not-annealed', 0.004833938553929329), ('elk', 0.004833938553929329), ('burke', 0.004833938553929329)],)","(8,)","([372, 76],)","(80,)","(5,)"
68,"(68,)","([('simulation', 0.014773482456803322), ('reaction', 0.01231533195823431), ('algorithm', 0.009857182390987873), ('issa', 0.009857182390987873), ('transfer', 0.007399031426757574), ('stochastic', 0.007399031426757574), ('diffusive', 0.007399031426757574), ('subvolumes', 0.007399031426757574), ('multinomial', 0.00494088139384985), ('chemical', 0.00494088139384985)],)","(3,)","([722],)","(87,)","(5,)"
69,"(69,)","([('within', 0.01431600097566843), ('yuba', 0.01193397119641304), ('ü199hg', 0.01193397119641304), ('suspended', 0.01193397119641304), ('filtered', 0.009551940485835075), ('watershed', 0.009551940485835075), ('mercury', 0.007169910240918398), ('photoreduction', 0.007169910240918398), ('cache', 0.007169910240918398), ('particulate', 0.007169910240918398)],)","(2,)","([342],)","(243,)","(5,)"
70,"(70,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([58],)","(83,)","(5,)"
71,"(71,)","([('frog', 0.020675545558333397), ('population', 0.019642286002635956), ('amphibian', 0.018609024584293365), ('skin', 0.017575765028595924), ('pathogen', 0.016542503610253334), ('host', 0.015509243123233318), ('disease', 0.014475981704890728), ('infection', 0.012409460730850697), ('endangered', 0.01137620024383068), ('sierrae', 0.01137620024383068)],)","(22,)","([623, 570, 53],)","(32,)","(5,)"
72,"(72,)","([('oil', 0.06678596138954163), ('spill', 0.018709685653448105), ('marsh', 0.014703329652547836), ('deepwater', 0.01203242503106594), ('sector', 0.010696972720324993), ('oiled', 0.010696972720324993), ('horizon', 0.010696972720324993), ('table', 0.009361520409584045), ('product', 0.009361520409584045), ('google', 0.009361520409584045)],)","(9,)","([],)","(329,)","(6,)"
73,"(73,)","([('health', 0.03923707455396652), ('practice', 0.024527769535779953), ('environmental', 0.020850444212555885), ('nanomaterials', 0.020850444212555885), ('risk', 0.01962466724216938), ('company', 0.018398892134428024), ('safety', 0.018398892134428024), ('nanomaterial', 0.012270013801753521), ('exposure', 0.009818462654948235), ('toxicity', 0.009818462654948235)],)","(7,)","([],)","(270,)","(6,)"
74,"(74,)","([('pod', 0.005713311024010181), ('mascot', 0.0028708677273243666), ('truncata', 0.0028708677273243666), ('cyp4a8', 0.0028708677273243666), ('pp1r3c', 0.0028708677273243666), ('leucocratic', 0.0028708677273243666), ('soil', 2.8424432457541116e-05), ('rate', 2.8424432457541116e-05), ('system', 2.8424432457541116e-05), ('surface', 2.8424432457541116e-05)],)","(7,)","([],)","(133,)","(6,)"
75,"(75,)","([('renewable', 0.021817637607455254), ('solar', 0.021817637607455254), ('energy', 0.02045488730072975), ('wind', 0.0177293848246336), ('offset', 0.015003884211182594), ('scenario', 0.012278382666409016), ('cost', 0.012278382666409016), ('southern', 0.012278382666409016), ('africa', 0.012278382666409016), ('inga', 0.010915632359683514)],)","(8,)","([],)","(439,)","(6,)"
76,"(76,)","([('baddeleyite', 0.02907785214483738), ('multi-step', 0.020775824785232544), ('zircon', 0.01454930379986763), ('experiment', 0.012473797425627708), ('abrasion', 0.012473797425627708), ('annealed', 0.012473797425627708), ('upb', 0.012473797425627708), ('digestion', 0.010398290120065212), ('chemical', 0.010398290120065212), ('grain', 0.010398290120065212)],)","(6,)","([],)","(67,)","(6,)"
77,"(77,)","([('diatom', 0.03174632787704468), ('silicon', 0.029879994690418243), ('cell', 0.02428099513053894), ('marine', 0.014949329197406769), ('cellular', 0.014949329197406769), ('silicification', 0.0112166628241539), ('soaz', 0.0074839964509010315), ('sar11', 0.0074839964509010315), ('silica', 0.0074839964509010315), ('neighborhood', 0.00561766279861331)],)","(5,)","([],)","(220,)","(6,)"
78,"(78,)","([('10bem', 0.031425945460796356), ('10bei', 0.022453512996435165), ('potomac', 0.01796729676425457), ('replicability', 0.011237971484661102), ('suggesting', 0.00899486429989338), ('replicate', 0.00899486429989338), ('replicates', 0.006751755252480507), ('chesapeake', 0.006751755252480507), ('beryllium', 0.006751755252480507), ('9bereac', 0.006751755252480507)],)","(2,)","([],)","(40,)","(6,)"
79,"(79,)","([('polyp', 0.01967724598944187), ('clotting', 0.01967724598944187), ('thermoelectric', 0.01836630329489708), ('property', 0.017055360600352287), ('plasma', 0.015744419768452644), ('snp', 0.01312253437936306), ('phase', 0.01312253437936306), ('conductivity', 0.009189707227051258), ('microstructure', 0.009189707227051258), ('preparation', 0.009189707227051258)],)","(7,)","([],)","(40,)","(6,)"
80,"(80,)","([('oxidation', 0.015584358014166355), ('mesoporous', 0.013361197896301746), ('tio', 0.011138036847114563), ('raman', 0.00891487579792738), ('oxide', 0.00891487579792738), ('catalyst', 0.00891487579792738), ('film', 0.006691714283078909), ('low-temperature', 0.006691714283078909), ('catalytic', 0.006691714283078909), ('cryptomelane', 0.006691714283078909)],)","(8,)","([67],)","(31,)","(4,)"
81,"(81,)","([('tio2', 0.0097612040117383), ('visible', 0.0097612040117383), ('hydrogen', 0.0097612040117383), ('evolution', 0.007326988037675619), ('dehydrogenation', 0.007326988037675619), ('nanorods', 0.0048927729949355125), ('semiconductor', 0.0048927729949355125), ('nrs', 0.0048927729949355125), ('gold', 0.0048927729949355125), ('plasmon-enhanced', 0.0048927729949355125)],)","(5,)","([104],)","(88,)","(4,)"
82,"(82,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([195],)","(29,)","(4,)"
83,"(83,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([70],)","(238,)","(4,)"
84,"(84,)","([('native', 0.0241912342607975), ('fungi', 0.015125187113881111), ('tree', 0.015125187113881111), ('specie', 0.013614179566502571), ('eradication', 0.013614179566502571), ('plant', 0.012103172019124031), ('mammal', 0.012103172019124031), ('trait', 0.012103172019124031), ('recruitment', 0.012103172019124031), ('leaf', 0.009081156924366951)],)","(15,)","([160, 403, 65],)","(24,)","(4,)"
85,"(85,)","([('medal', 0.013886000961065292), ('2011', 0.011575519107282162), ('horton', 0.009265036322176456), ('held', 0.009265036322176456), ('robert', 0.009265036322176456), ('2009', 0.006954552605748177), ('ceremony', 0.006954552605748177), ('calif', 0.006954552605748177), ('san', 0.006954552605748177), ('contribution', 0.006954552605748177)],)","(9,)","([107],)","(91,)","(4,)"
86,"(86,)","([('arc', 0.03858805447816849), ('alaska', 0.018171094357967377), ('talkeetna', 0.01363399252295494), ('plutonic', 0.011365441605448723), ('kodiak', 0.011365441605448723), ('exposure', 0.011365441605448723), ('felsic', 0.011365441605448723), ('peninsula', 0.009096890687942505), ('intermediate', 0.009096890687942505), ('intraoceanic', 0.006828338839113712)],)","(2,)","([45],)","(238,)","(4,)"
87,"(87,)","([('metal', 0.00798811111599207), ('synthesis', 0.0053342534229159355), ('ionic', 0.0053342534229159355), ('phosphonium', 0.0053342534229159355), ('chalcogenides', 0.0053342534229159355), ('elemental', 0.0053342534229159355), ('precursor', 0.0053342534229159355), ('nanostructured', 0.0053342534229159355), ('universal', 0.0026803959626704454), ('giving', 0.0026803959626704454)],)","(3,)","([68],)","(155,)","(4,)"
88,"(88,)","([('g-cn', 0.013206232339143753), ('carbon', 0.013206232339143753), ('nitride', 0.011322319507598877), ('amidoximes', 0.011322319507598877), ('acid', 0.009438405744731426), ('capture', 0.009438405744731426), ('co2', 0.009438405744731426), ('agpd', 0.007554492447525263), ('catalytic', 0.005670579150319099), ('light', 0.005670579150319099)],)","(5,)","([81],)","(16,)","(3,)"
89,"(89,)","([('deltab', 0.03903797268867493), ('vapor', 0.028396090492606163), ('varepsilonb', 0.02484879642724991), ('water', 0.02484879642724991), ('microwave', 0.021301502361893654), ('brightness', 0.0195278562605381), ('emissivity', 0.0195278562605381), ('amsr-e', 0.0195278562605381), ('atmosphere', 0.015980562195181847), ('temperature', 0.014206914231181145)],)","(9,)","([178],)","(16,)","(3,)"
90,"(90,)","([('mvis', 0.03466793894767761), ('windsat', 0.032502543181180954), ('vegetation', 0.028171759098768234), ('mathbf', 0.026006367057561874), ('amsr-e', 0.017344795167446136), ('frequency', 0.013014011085033417), ('index', 0.010848618112504482), ('smos', 0.008683225139975548), ('fresnel', 0.006517832167446613), ('reflectivity', 0.006517832167446613)],)","(5,)","([245],)","(16,)","(3,)"
91,"(91,)","([('resource', 0.009222419932484627), ('doi', 0.009222419932484627), ('org', 0.006922564003616571), ('management', 0.004622709006071091), ('2204', 0.004622709006071091), ('assessment', 0.004622709006071091), ('application', 0.004622709006071091), ('framework', 0.004622709006071091), ('public', 0.004622709006071091), ('land', 0.004622709006071091)],)","(9,)","([85],)","(18,)","(3,)"
92,"(92,)","([('gradient', 0.02235323004424572), ('film', 0.017887050285935402), ('formation', 0.008954690769314766), ('blend', 0.008954690769314766), ('electric', 0.008954690769314766), ('paa', 0.008954690769314766), ('lateral', 0.008954690769314766), ('specie', 0.006721600890159607), ('blending', 0.006721600890159607), ('copolymer', 0.006721600890159607)],)","(3,)","([37],)","(16,)","(3,)"
93,"(93,)","([('plant', 0.02562570385634899), ('c60', 0.015665685757994652), ('antioxidant', 0.014242826029658318), ('fullerols', 0.014242826029658318), ('acid', 0.012819966301321983), ('nanopesticide', 0.011397106572985649), ('cucumber', 0.011397106572985649), ('metabolite', 0.011397106572985649), ('metabolomics', 0.009974246844649315), ('spinach', 0.009974246844649315)],)","(6,)","([179, 473],)","(18,)","(3,)"
94,"(94,)","([('cff', 0.011495836079120636), ('paleosol', 0.009201258420944214), ('aar', 0.00690667936578393), ('clyde', 0.00690667936578393), ('island', 0.00690667936578393), ('baffin', 0.00690667936578393), ('foreland', 0.00690667936578393), ('glaciation', 0.004612101707607508), ('seven', 0.004612101707607508), ('cosmogenic', 0.004612101707607508)],)","(9,)","([120],)","(16,)","(3,)"
95,"(95,)","([('spring', 0.010312674567103386), ('lake', 0.00825425609946251), ('artemia', 0.00825425609946251), ('mono', 0.00619583809748292), ('late', 0.00619583809748292), ('winter', 0.00619583809748292), ('abundance', 0.00619583809748292), ('meromixis', 0.00619583809748292), ('shrimp', 0.00619583809748292), ('brine', 0.00619583809748292)],)","(9,)","([177],)","(144,)","(3,)"
96,"(96,)","([('inclusion', 0.038833364844322205), ('magma', 0.027962196618318558), ('composition', 0.017867542803287506), ('mangaia', 0.01709103025496006), ('assimilation', 0.016314517706632614), ('lava', 0.016314517706632614), ('isotopic', 0.014761493541300297), ('diversity', 0.013984981924295425), ('source', 0.013984981924295425), ('melt', 0.013984981924295425)],)","(8,)","([],)","(40,)","(6,)"
97,"(97,)","([('mantle', 0.039249319583177567), ('lava', 0.03175310045480728), ('geochemical', 0.020729249343276024), ('samoan', 0.019847340881824493), ('hotspot', 0.014996846206486225), ('isotopic', 0.01455589197576046), ('4he', 0.014114937745034695), ('basin', 0.013233031146228313), ('plume', 0.013233031146228313), ('lau', 0.012792076915502548)],)","(19,)","([],)","(40,)","(6,)"
98,"(98,)","([('microbial', 0.029568815603852272), ('community', 0.016905510798096657), ('link', 0.016905510798096657), ('wastewater', 0.010573859326541424), ('plume', 0.008463308215141296), ('malibu', 0.008463308215141296), ('drifter', 0.006352757569402456), ('montecito', 0.006352757569402456), ('usgs', 0.006352757569402456), ('bacterial', 0.006352757569402456)],)","(3,)","([],)","(40,)","(6,)"
99,"(99,)","([('seismicity', 0.021386532112956047), ('subevents', 0.017501603811979294), ('tiny', 0.01167421042919159), ('mechanism', 0.01167421042919159), ('petl', 0.01167421042919159), ('waveform', 0.009731746278703213), ('msh', 0.009731746278703213), ('origin', 0.009731746278703213), ('crater', 0.007789282128214836), ('helen', 0.007789282128214836)],)","(5,)","([],)","(105,)","(6,)"
100,"(100,)","([('material', 0.014443500898778439), ('cell', 0.011237396858632565), ('enrichment', 0.011237396858632565), ('cathode', 0.011237396858632565), ('magnetite', 0.011237396858632565), ('hydrogen', 0.009634343907237053), ('proton', 0.008031291887164116), ('microparticles', 0.008031291887164116), ('glucose', 0.008031291887164116), ('phosphopeptide', 0.008031291887164116)],)","(5,)","([],)","(43,)","(6,)"
101,"(101,)","([('fire', 0.08907044678926468), ('severity', 0.03773479536175728), ('burn', 0.03526078909635544), ('wildfire', 0.03031277470290661), ('post-fire', 0.021035246551036835), ('forest', 0.016087232157588005), ('vegetation', 0.014850229024887085), ('fuel', 0.009902214631438255), ('plot', 0.009902214631438255), ('mediterranean', 0.00866521056741476)],)","(29,)","([],)","(40,)","(6,)"
102,"(102,)","([('pesticide', 0.021668551489710808), ('birth', 0.019263606518507004), ('exposure', 0.0168586615473032), ('agricultural', 0.01445371750742197), ('adverse', 0.007238883059471846), ('outcome', 0.007238883059471846), ('health', 0.004833938553929329), ('gestation', 0.004833938553929329), ('san', 0.004833938553929329), ('agriculturally', 0.004833938553929329)],)","(1,)","([],)","(108,)","(6,)"
103,"(103,)","([('gene', 0.027131257578730583), ('marine', 0.024118347093462944), ('rrna', 0.016586070880293846), ('primer', 0.015079616568982601), ('sequence', 0.012066706083714962), ('diversity', 0.010560250841081142), ('cell', 0.010560250841081142), ('archaea', 0.010560250841081142), ('picoeukaryotes', 0.007547340821474791), ('diverse', 0.007547340821474791)],)","(9,)","([],)","(199,)","(6,)"
104,"(104,)","([('dimensional', 0.005494655575603247), ('und', 0.005494655575603247), ('kohlenstoffnitriden', 0.0027609961107373238), ('nanopartikeln', 0.0027609961107373238), ('ttern', 0.0027609961107373238), ('eigenschaften', 0.0027609961107373238), ('photokatalytische', 0.0027609961107373238), ('aktivit', 0.0027609961107373238), ('dieser', 0.0027609961107373238), ('zusammenlagerung', 0.0027609961107373238)],)","(5,)","([683],)","(81,)","(5,)"
105,"(105,)","([('infrasound', 0.02630339376628399), ('volcano', 0.024112356826663017), ('source', 0.024112356826663017), ('eruption', 0.019730282947421074), ('volcanic', 0.01753924787044525), ('inversion', 0.016443729400634766), ('acoustic', 0.016443729400634766), ('waveform', 0.012061656452715397), ('explosion', 0.010966137982904911), ('popocat', 0.010966137982904911)],)","(12,)","([231, 685, 488, 99],)","(32,)","(5,)"
106,"(106,)","([('earthquake', 0.034222301095724106), ('fault', 0.028748922049999237), ('stress', 0.027380578219890594), ('rupture', 0.01917050965130329), ('model', 0.016433820128440857), ('erf', 0.016433820128440857), ('construct', 0.012328785844147205), ('dynamic', 0.012328785844147205), ('shf', 0.010960441082715988), ('aftershock', 0.010960441082715988)],)","(7,)","([709, 688],)","(32,)","(5,)"
107,"(107,)","([('hindu', 0.010502606630325317), ('kush', 0.010502606630325317), ('body', 0.005264398641884327), ('eurasian', 0.005264398641884327), ('pakistan', 0.005264398641884327), ('1ma', 0.005264398641884327), ('538', 0.005264398641884327), ('chasma', 0.0026452948804944754), ('487', 0.0026452948804944754), ('garam', 0.0026452948804944754)],)","(9,)","([520],)","(85,)","(5,)"
108,"(108,)","([('soil', 0.043812334537506104), ('plant', 0.03833693265914917), ('effect', 0.014610196463763714), ('leaf', 0.014610196463763714), ('treatment', 0.014610196463763714), ('soybean', 0.013697629794478416), ('concentration', 0.011872495524585247), ('growth', 0.01095992885529995), ('cnms', 0.01095992885529995), ('nano-zno', 0.01095992885529995)],)","(18,)","([102, 504, 489, 418],)","(32,)","(5,)"
